body,bodyId,ordinal,preShadowStartDegree,preShadowStartJulianDayUT,preShadowStartUTC,retrogradeStationDegree,retrogradeStationJulianDayUT,retrogradeStationUTC,directStationDegree,directStationJulianDayUT,directStationUTC,postShadowEndDegree,postShadowEndJulianDayUT,postShadowEndUTC
Mercury,2,256,97.48508106344653,2326786.6283421256,1658-06-04T03:04:48.760Z,107.21316889346322,2326803.1190520376,1658-06-20T14:51:26.096Z,97.48508106344653,2326827.3328088373,1658-07-14T19:59:14.684Z,107.21316889346322,2326841.5650276877,1658-07-29T01:33:38.392Z
Jupiter,5,75,123.11548490534976,2326877.8454127274,1658-09-03T08:17:23.660Z,133.15823437829476,2326964.6020700634,1658-11-29T02:26:58.853Z,123.11548490534976,2327085.277336158,1659-03-29T18:39:21.844Z,133.15823437829476,2327174.0970102884,1659-06-26T14:19:41.689Z
Mercury,2,257,206.6820876307097,2326900.0530663244,1658-09-25T13:16:24.930Z,222.57988476417103,2326920.0498895124,1658-10-15T13:11:50.454Z,206.6820876307097,2326940.50665126,1658-11-05T00:09:34.669Z,222.57988476417103,2326956.960471656,1658-11-21T11:03:04.751Z
Saturn,6,79,203.380654464704,2326939.609819807,1658-11-04T02:38:08.431Z,210.09276429242482,2327035.023062356,1659-02-07T12:33:12.588Z,203.380654464704,2327174.1462327987,1659-06-26T15:30:34.514Z,210.09276429242482,2327272.4664067887,1659-10-02T23:11:37.547Z
Neptune,8,82,274.0482096475593,2326983.604270164,1658-12-18T02:30:08.942Z,276.8246908145689,2327094.899081369,1659-04-08T09:34:40.630Z,274.0482096475593,2327255.32527423,1659-09-15T19:48:23.693Z,276.8246908145689,2327366.625013603,1660-01-05T03:00:01.175Z
Venus,3,51,315.4693769022012,2326986.7509619035,1658-12-21T06:01:23.108Z,331.32335806783317,2327018.6758348476,1659-01-22T04:13:12.131Z,315.4693769022012,2327060.1159462463,1659-03-04T14:46:57.756Z,331.32335806783317,2327092.646783404,1659-04-06T03:31:22.086Z
Uranus,7,81,291.96167880789466,2327010.283003375,1659-01-13T18:47:31.492Z,295.91649547967074,2327116.758549516,1659-04-30T06:12:18.678Z,291.96167880789466,2327271.091513899,1659-10-01T14:11:46.801Z,295.91649547967074,2327377.0135638956,1660-01-15T12:19:31.921Z
Mercury,2,258,312.38004454289273,2327013.488190096,1659-01-16T23:42:59.624Z,327.5665563353559,2327028.5351109654,1659-02-01T00:50:33.587Z,312.38004454289273,2327050.2055154145,1659-02-22T16:55:56.532Z,327.5665563353559,2327070.3477220573,1659-03-14T20:20:43.186Z
Mercury,2,259,78.4943578293583,2327133.735832367,1659-05-17T05:39:35.917Z,87.26823609576753,2327149.0553363636,1659-06-01T13:19:41.062Z,78.4943578293583,2327173.0953168646,1659-06-25T14:17:15.377Z,87.26823609576753,2327187.7105153315,1659-07-10T05:03:08.525Z
Pluto,9,82,79.1707070981584,2327137.1968432423,1659-05-20T16:43:27.256Z,81.21235823706972,2327260.6328134565,1659-09-21T03:11:15.083Z,79.1707070981584,2327424.27132688,1660-03-02T18:30:42.642Z,81.21235823706972,2327546.873161653,1660-07-03T08:57:21.167Z
Mars,4,38,61.8829135712497,2327237.094080923,1659-08-28T14:15:28.592Z,79.39805613857239,2327293.8048702525,1659-10-24T07:19:00.790Z,61.8829135712497,2327368.1893406482,1660-01-06T16:32:39.032Z,79.39805613857239,2327430.532621378,1660-03-09T00:46:58.487Z
Mercury,2,260,190.9454658193596,2327247.9913814627,1659-09-08T11:47:35.358Z,206.4918448204723,2327268.315860033,1659-09-28T19:34:50.307Z,190.9454658193596,2327289.4258727655,1659-10-19T22:13:15.407Z,206.4918448204723,2327305.1243368722,1659-11-04T14:59:02.706Z
Jupiter,5,76,153.9178332512573,2327273.001531791,1659-10-03T12:02:12.347Z,163.90608119982045,2327360.1009536237,1659-12-29T14:25:22.393Z,153.9178332512573,2327482.2611068636,1660-04-29T18:15:59.633Z,163.90608119982045,2327571.9226136245,1660-07-28T10:08:33.817Z
Saturn,6,80,215.30321804670822,2327316.3047621287,1659-11-15T19:18:51.448Z,221.97941827631865,2327412.0429326594,1660-02-19T13:01:49.382Z,215.30321804670822,2327551.901957616,1660-07-08T09:38:49.138Z,221.97941827631865,2327650.269134056,1660-10-14T18:27:33.182Z
Neptune,8,83,276.2368571754257,2327351.076875599,1659-12-20T13:50:42.052Z,279.0128124297112,2327462.356588873,1660-04-09T20:33:29.279Z,276.2368571754257,2327622.7467115736,1660-09-17T05:55:15.880Z,279.0128124297112,2327734.0095214453,1661-01-06T12:13:42.653Z
Mercury,2,261,295.52845770580086,2327361.5232712664,1659-12-31T00:33:30.637Z,311.31993043497874,2327377.297326453,1660-01-15T19:08:09.006Z,295.52845770580086,2327398.2449749857,1660-02-05T17:52:45.839Z,311.31993043497874,2327418.4047522955,1660-02-25T21:42:50.598Z
Uranus,7,82,296.06415051795966,2327379.5250945166,1660-01-18T00:36:08.166Z,300.0126353062127,2327486.2178631546,1660-05-03T17:13:43.377Z,296.06415051795966,2327640.5424264586,1660-10-05T01:01:05.646Z,300.0126353062127,2327746.4588935953,1661-01-18T23:00:48.407Z
Mercury,2,262,58.675481345067624,2327480.164186459,1660-04-27T15:56:25.710Z,67.26878560049695,2327494.635464497,1660-05-12T03:15:04.133Z,58.675481345067624,2327518.499717377,1660-06-04T23:59:35.581Z,67.26878560049695,2327533.762553621,1660-06-20T06:18:04.633Z
Pluto,9,83,80.20297161928951,2327503.5256921593,1660-05-21T00:36:59.803Z,82.25044797992882,2327626.908287131,1660-09-21T09:47:56.008Z,80.20297161928951,2327790.5576249724,1661-03-04T01:22:58.798Z,82.25044797992882,2327913.138363296,1661-07-04T15:19:14.589Z
Venus,3,52,163.4866884176542,2327564.8175648116,1660-07-21T07:37:17.600Z,179.52211587682137,2327598.1355106216,1660-08-23T15:15:08.118Z,163.4866884176542,2327640.5792176966,1660-10-05T01:54:04.409Z,179.52211587682137,2327673.080975719,1660-11-06T13:56:36.302Z
Mercury,2,263,175.07530689673348,2327595.9927084483,1660-08-21T11:49:30.010Z,190.0900582052802,2327616.358510852,1660-09-10T20:36:15.338Z,175.07530689673348,2327638.242432922,1660-10-02T17:49:06.204Z,190.0900582052802,2327653.2869882323,1660-10-17T18:53:15.783Z
Jupiter,5,77,183.9470412516887,2327668.1190080307,1660-11-01T14:51:22.294Z,193.87864041252564,2327755.2178308293,1661-01-27T17:13:40.584Z,183.9470412516887,2327878.3903126344,1661-05-30T21:22:03.012Z,193.87864041252564,2327967.9389557354,1661-08-28T10:32:05.776Z
Saturn,6,81,226.9994405219237,2327692.8356301673,1660-11-26T08:03:18.446Z,233.64549434822985,2327788.902179092,1661-03-02T09:39:08.274Z,226.9994405219237,2327929.4175567627,1661-07-20T22:01:16.904Z,233.64549434822985,2328027.7323109843,1661-10-27T05:34:31.669Z
Mercury,2,264,279.14268307578055,2327709.60860439,1660-12-13T02:36:23.419Z,295.2727903076818,2327726.182678312,1660-12-29T16:23:03.406Z,279.14268307578055,2327746.5337709934,1661-01-19T00:48:37.814Z,295.2727903076818,2327766.3900982104,1661-02-07T21:21:44.485Z
Neptune,8,84,278.42829551793125,2327718.5615998693,1660-12-22T01:28:42.229Z,281.2035067988031,2327829.833023888,1661-04-12T07:59:33.264Z,278.42829551793125,2327990.2392700547,1661-09-19T17:44:32.933Z,281.2035067988031,2328101.3928702753,1662-01-08T21:25:43.992Z
Uranus,7,83,300.14844335915603,2327748.777365759,1661-01-21T06:39:24.402Z,304.09001225229815,2327855.586581095,1661-05-08T02:04:40.607Z,300.14844335915603,2328009.9426049506,1661-10-09T10:37:21.068Z,304.09001225229815,2328115.866542449,1662-01-23T08:47:49.268Z
Mercury,2,265,38.46204319601972,2327826.326680336,1661-04-08T19:50:25.181Z,47.75246524236903,2327840.296125695,1661-04-22T19:06:25.260Z,38.46204319601972,2327864.130451262,1661-05-16T15:07:50.989Z,47.75246524236903,2327880.3417727165,1661-06-01T20:12:09.163Z
Pluto,9,84,81.23990075584699,2327869.881171221,1661-05-22T09:08:53.193Z,83.2932289993942,2327993.1723178783,1661-09-22T16:08:08.265Z,81.23990075584699,2328156.870142105,1662-03-05T08:53:00.278Z,83.2932289993942,2328279.402029058,1662-07-05T21:38:55.311Z
Mercury,2,266,158.9888171564978,2327944.0808585323,1661-08-04T13:56:26.177Z,173.2324513263661,2327964.1429038495,1661-08-24T15:25:46.893Z,158.9888171564978,2327986.8424230292,1661-09-16T08:13:05.350Z,173.2324513263661,2328001.3709589876,1661-09-30T20:54:10.857Z
Mars,4,39,100.6915876806007,2327999.318605596,1661-09-28T19:38:47.524Z,119.85748061916279,2328062.168056625,1661-11-30T16:02:00.092Z,100.6915876806007,2328141.2613241794,1662-02-17T18:16:18.409Z,119.85748061916279,2328208.4378573764,1662-04-25T22:30:30.877Z
Mercury,2,267,263.07595222437254,2328057.678693522,1661-11-26T04:17:19.120Z,279.352533507222,2328075.089333929,1661-12-13T14:08:38.451Z,263.07595222437254,2328095.029825054,1662-01-02T12:42:56.885Z,279.352533507222,2328114.3368509226,1662-01-21T20:05:03.920Z
Jupiter,5,78,214.06924046198054,2328064.2021839432,1661-12-02T16:51:08.693Z,223.94982108811908,2328150.9935558215,1662-02-27T11:50:43.223Z,214.06924046198054,2328274.488110885,1662-06-30T23:42:52.780Z,223.94982108811908,2328362.967705209,1662-09-27T11:13:29.730Z
Saturn,6,82,238.51380317383047,2328069.2647733726,1661-12-07T18:21:16.419Z,245.1363227034451,2328165.752075784,1662-03-14T06:02:59.348Z,238.51380317383047,2328306.6853075027,1662-08-02T04:26:50.568Z,245.1363227034451,2328404.8825044073,1662-11-08T09:10:48.381Z
Neptune,8,85,280.62291896098634,2328086.0504252557,1661-12-24T13:12:36.742Z,283.39761982832124,2328197.3766937153,1662-04-14T21:02:26.337Z,280.62291896098634,2328357.620998821,1662-09-22T02:54:14.298Z,283.39761982832124,2328468.7807333563,1663-01-11T06:44:15.362Z
Uranus,7,84,304.2157002102607,2328118.017913038,1662-01-25T12:25:47.686Z,308.15122983718106,2328225.0389797287,1662-05-12T12:56:07.849Z,304.2157002102607,2328379.3344152486,1662-10-13T20:01:33.477Z,308.15122983718106,2328485.2532288153,1663-01-27T18:04:38.970Z
Venus,3,53,26.037630752793,2328152.4737074934,1662-02-28T23:22:08.327Z,42.499088732628884,2328185.504305927,1662-04-03T00:06:12.032Z,26.037630752793,2328228.1231363844,1662-05-15T14:57:18.984Z,42.499088732628884,2328261.936704073,1662-06-18T10:28:51.232Z
Mercury,2,268,18.405926484759444,2328172.781930443,1662-03-21T06:45:58.790Z,29.02529742001839,2328186.5556050614,1662-04-04T01:20:04.277Z,18.405926484759444,2328210.284930475,1662-04-27T18:50:17.993Z,29.02529742001839,2328227.660563145,1662-05-15T03:51:12.656Z
Pluto,9,85,82.28197757139232,2328236.25663287,1662-05-23T18:09:33.080Z,84.34101928619492,2328359.5507201226,1662-09-24T01:13:02.219Z,82.28197757139232,2328523.0839940673,1663-03-06T14:00:57.087Z,84.34101928619492,2328645.6288345437,1663-07-07T03:05:31.305Z
Mercury,2,269,142.5769205666435,2328292.2403158136,1662-07-18T17:46:03.286Z,155.77364655755633,2328311.635682076,1662-08-07T03:15:22.931Z,142.5769205666435,2328335.0826651827,1662-08-30T13:59:02.272Z,155.77364655755633,2328349.2679113187,1662-09-13T18:25:47.538Z
Mercury,2,270,247.22142790468956,2328405.6968051232,1662-11-09T04:43:23.963Z,263.5136298735177,2328423.943487346,1662-11-27T10:38:37.307Z,247.22142790468956,2328443.7017299235,1662-12-17T04:50:29.465Z,263.5136298735177,2328462.291230362,1663-01-04T18:59:22.303Z
Saturn,6,83,249.89531612257352,2328445.6555094756,1662-12-19T03:43:56.019Z,256.5022991462477,2328542.466723919,1663-03-25T23:12:04.947Z,249.89531612257352,2328683.719448231,1663-08-14T05:16:00.327Z,256.5022991462477,2328781.7589804195,1663-11-20T06:12:55.908Z
Neptune,8,86,282.8205111386542,2328453.5378398933,1662-12-27T00:54:29.367Z,285.5947559455017,2328564.8543491727,1663-04-17T08:30:15.769Z,282.8205111386542,2328725.124237244,1663-09-24T14:58:54.098Z,285.5947559455017,2328836.1796555202,1664-01-13T16:18:42.237Z
Jupiter,5,79,245.13434998199097,2328462.0689513423,1663-01-04T13:39:17.396Z,254.981238153169,2328548.4292173535,1663-03-31T22:18:04.379Z,245.13434998199097,2328671.371677026,1663-08-01T20:55:12.895Z,254.981238153169,2328758.0577943437,1663-10-27T13:23:13.431Z
Uranus,7,85,308.2683893489175,2328487.264825776,1663-01-29T18:21:20.947Z,312.197863711245,2328594.387774938,1663-05-16T21:18:23.755Z,308.2683893489175,2328748.6968295416,1663-10-18T04:43:26.072Z,312.197863711245,2328854.6130066365,1664-02-01T02:42:43.773Z
Mercury,2,271,358.9444532715928,2328519.7592986412,1663-03-03T06:13:23.403Z,11.109487757276653,2328533.6157579497,1663-03-17T02:46:41.487Z,358.9444532715928,2328556.9956725687,1663-04-09T11:53:46.110Z,11.109487757276653,2328575.506156642,1663-04-28T00:08:51.934Z
Pluto,9,86,83.330581944226,2328602.685532933,1663-05-25T04:27:10.045Z,85.39509127181667,2328725.9809356416,1663-09-25T11:32:32.839Z,83.330581944226,2328889.251364558,1664-03-06T18:01:57.898Z,85.39509127181667,2329011.8377197906,1664-07-07T08:06:18.990Z
Mercury,2,272,125.67108853179879,2328640.3801302277,1663-07-01T21:07:23.252Z,137.5710335372385,2328658.792002775,1663-07-20T07:00:29.040Z,125.67108853179879,2328682.775964126,1663-08-13T06:37:23.300Z,137.5710335372385,2328696.8263961338,1663-08-27T07:50:00.626Z
Venus,3,54,237.44108932829033,2328736.329527341,1663-10-05T19:54:31.162Z,252.74394268790243,2328768.2445848864,1663-11-06T17:52:12.134Z,237.44108932829033,2328809.2204283904,1663-12-17T17:17:25.013Z,252.74394268790243,2328840.5716201775,1664-01-18T01:43:07.983Z
Mercury,2,273,231.47831283859267,2328753.649983015,1663-10-23T03:35:58.532Z,247.69221140226793,2328772.685406409,1663-11-11T04:26:59.114Z,231.47831283859267,2328792.513809584,1663-12-01T00:19:53.148Z,247.69221140226793,2328810.2881302945,1663-12-18T18:54:54.457Z
Mars,4,40,134.5859065946078,2328760.8198442776,1663-10-30T07:40:34.546Z,154.0861733737095,2328826.7081931094,1664-01-04T04:59:47.885Z,134.5859065946078,2328907.729813368,1664-03-25T05:30:55.875Z,154.0861733737095,2328975.181425521,1664-05-31T16:21:15.165Z
Neptune,8,87,285.02043030472333,2328821.0162900575,1663-12-29T12:23:27.461Z,287.79476587170296,2328932.4332375685,1664-04-18T22:23:51.726Z,285.02043030472333,2329092.576253093,1664-09-26T01:49:48.267Z,287.79476587170296,2329203.5973315965,1665-01-15T02:20:09.450Z
Saturn,6,84,261.2004203592727,2328822.102410596,1663-12-30T14:27:28.275Z,267.7997424845311,2328919.1994054317,1664-04-05T16:47:08.629Z,261.2004203592727,2329060.689558111,1664-08-25T04:32:57.821Z,267.7997424845311,2329158.4095606394,1664-11-30T21:49:46.039Z
Uranus,7,86,312.30707541147586,2328856.4921158087,1664-02-02T23:48:38.806Z,316.2318758872564,2328963.809712841,1664-05-20T07:25:59.189Z,312.30707541147586,2329118.0290958053,1664-10-21T12:41:53.878Z,316.2318758872564,2329223.968689032,1665-02-04T11:14:54.732Z
Jupiter,5,80,277.85339414004756,2328862.251399409,1664-02-08T18:02:00.909Z,287.68571863205756,2328947.986688979,1664-05-04T11:40:49.928Z,277.85339414004756,2329069.607100904,1664-09-03T02:34:13.518Z,287.68571863205756,2329154.3010491095,1664-11-26T19:13:30.643Z
Mercury,2,274,340.28438702808575,2328867.205204021,1664-02-13T16:55:29.627Z,353.8653643048832,2328881.3814179227,1664-02-27T21:09:14.509Z,340.28438702808575,2328904.193665184,1664-03-21T16:38:52.672Z,353.8653643048832,2328923.593268115,1664-04-10T02:14:18.365Z
Pluto,9,87,84.38676771639442,2328969.1493313387,1664-05-25T15:35:02.228Z,86.4563930544814,2329092.2616783855,1664-09-25T18:16:49.013Z,84.38676771639442,2329255.614629616,1665-03-08T02:45:03.999Z,86.4563930544814,2329378.019861728,1665-07-08T12:28:36.053Z
Mercury,2,275,108.08059454308373,2328988.3183661066,1664-06-13T19:38:26.832Z,118.56948121526182,2329005.541459717,1664-07-01T00:59:42.120Z,108.08059454308373,2329029.743477069,1664-07-25T05:50:36.419Z,118.56948121526182,2329043.8676056825,1664-08-08T08:49:21.131Z
Mercury,2,276,215.78338802148537,2329101.5605784096,1664-10-05T01:27:13.975Z,231.82979516924948,2329121.269036196,1664-10-24T18:27:24.727Z,215.78338802148537,2329141.422149144,1664-11-13T22:07:53.686Z,231.82979516924948,2329158.3521768264,1664-11-30T20:27:08.078Z
Neptune,8,88,287.2220543472152,2329188.4804568533,1664-12-30T23:31:51.472Z,289.99694577018715,2329299.9326564884,1665-04-21T10:23:01.521Z,287.2220543472152,2329460.126316943,1665-09-28T15:01:53.784Z,289.99694577018715,2329571.03618606,1666-01-17T12:52:06.476Z
Saturn,6,85,272.48742131045464,2329198.670039568,1665-01-10T04:04:51.419Z,279.08729563025673,2329296.0283792466,1665-04-17T12:40:51.967Z,272.48742131045464,2329437.546527937,1665-09-06T01:07:00.014Z,279.08729563025673,2329534.9102580287,1665-12-12T09:50:46.294Z
Mercury,2,277,322.4161833112181,2329214.9793532155,1665-01-26T11:30:16.118Z,337.112369442856,2329229.6661570594,1665-02-10T03:59:15.970Z,322.4161833112181,2329251.775033459,1665-03-04T06:36:02.891Z,337.112369442856,2329271.7343883403,1665-03-24T05:37:31.153Z
Uranus,7,87,316.3331973774272,2329225.716361627,1665-02-06T05:11:33.645Z,320.254105588041,2329333.1458142726,1665-05-24T15:29:58.353Z,316.3331973774272,2329487.373721306,1665-10-25T20:58:09.521Z,320.254105588041,2329593.313666396,1666-02-08T19:31:40.777Z
Jupiter,5,81,312.5510042370025,2329264.5992717557,1665-03-17T02:22:57.080Z,322.4033114750006,2329349.851302825,1665-06-10T08:25:52.564Z,312.5510042370025,2329469.7006380633,1665-10-08T04:48:55.129Z,322.4033114750006,2329552.712861117,1665-12-30T05:06:31.201Z
Venus,3,55,93.03302918778397,2329317.3116407096,1665-05-08T19:28:45.757Z,109.53384315685899,2329351.03024129,1665-06-11T12:43:32.847Z,93.03302918778397,2329394.193223426,1665-07-24T16:38:14.504Z,109.53384315685899,2329427.9669364393,1665-08-27T11:12:23.308Z
Pluto,9,88,85.45173171823518,2329335.6562167127,1665-05-27T03:44:57.124Z,87.52615320256415,2329458.5766751086,1665-09-27T01:50:24.729Z,85.45173171823518,2329621.9531832123,1666-03-09T10:52:35.030Z,87.52615320256415,2329744.1612606402,1666-07-09T15:52:12.919Z
Mercury,2,278,89.611192963965,2329335.7904642783,1665-05-27T06:58:16.114Z,98.86330893253881,2329351.7773977965,1665-06-12T06:39:27.170Z,89.611192963965,2329375.912944518,1665-07-06T09:54:38.406Z,98.86330893253881,2329390.287282016,1665-07-20T18:53:41.166Z
Mercury,2,279,200.0818958877501,2329449.476393927,1665-09-17T23:26:00.435Z,215.85078430993462,2329469.657817371,1665-10-08T03:47:15.421Z,200.0818958877501,2329490.3647251725,1665-10-28T20:45:12.255Z,215.85078430993462,2329506.4840184413,1665-11-13T23:36:59.193Z
Mars,4,41,168.63659382917808,2329526.378807854,1665-12-03T21:05:28.999Z,187.61533492257342,2329592.5610803207,1666-02-08T01:27:57.340Z,168.63659382917808,2329672.966400818,1666-04-29T11:11:37.031Z,187.61533492257342,2329737.2675907146,1666-07-02T18:25:19.838Z
Neptune,8,89,289.423981769258,2329555.915694898,1666-01-02T09:58:36.039Z,292.2002712623166,2329667.4837213336,1666-04-23T23:36:33.523Z,289.423981769258,2329827.593361973,1666-10-01T02:14:26.474Z,292.2002712623166,2329938.504001545,1667-01-20T00:05:45.733Z
Mercury,2,280,305.2410558995312,2329562.954633247,1666-01-09T10:54:40.313Z,320.71650695011886,2329578.294498712,1666-01-24T19:04:04.689Z,305.2410558995312,2329599.6596116573,1666-02-15T03:49:50.447Z,320.71650695011886,2329619.8375329636,1666-03-07T08:06:02.848Z
Saturn,6,86,283.8095875527523,2329575.3883014433,1666-01-21T21:19:09.245Z,290.41947891639364,2329672.9941428974,1666-04-29T11:51:33.946Z,283.8095875527523,2329814.3711511046,1666-09-17T20:54:27.455Z,290.41947891639364,2329911.3432908542,1666-12-23T20:14:20.330Z
Uranus,7,88,320.34629626483263,2329594.906914253,1666-02-10T09:45:57.391Z,324.2653710438393,2329702.545311195,1666-05-29T01:05:14.887Z,320.34629626483263,2329856.6499206563,1666-10-30T03:35:53.145Z,324.2653710438393,2329962.672771681,1667-02-13T04:08:47.473Z
Jupiter,5,82,348.85373128825773,2329667.9941354357,1666-04-24T11:51:33.302Z,358.76482119992374,2329752.9986046106,1666-07-18T11:57:59.438Z,348.85373128825773,2329871.2221852764,1666-11-13T17:19:56.808Z,358.76482119992374,2329953.703584727,1667-02-04T04:53:09.720Z
Mercury,2,281,70.2355114066605,2329682.5915849917,1666-05-09T02:11:52.943Z,78.82271489111879,2329697.5028946027,1666-05-24T00:04:10.094Z,70.2355114066605,2329721.4753837585,1666-06-16T23:24:33.157Z,78.82271489111879,2329736.3123126514,1666-07-01T19:29:43.813Z
Pluto,9,89,86.5268095573693,2329702.214441439,1666-05-28T17:08:47.740Z,88.60590337731551,2329824.903719113,1666-09-28T09:41:21.331Z,86.5268095573693,2329988.2669713115,1667-03-10T18:24:26.321Z,88.60590337731551,2330110.3002192825,1667-07-10T19:12:18.946Z
Mercury,2,282,184.29920870186925,2329797.441503044,1666-08-31T22:35:45.863Z,199.6414412440303,2329817.822850816,1666-09-21T07:44:54.310Z,184.29920870186925,2329839.2575103417,1666-10-12T18:10:48.894Z,199.6414412440303,2329854.653691139,1666-10-28T03:41:18.914Z
Venus,3,56,313.0804940627375,2329906.3737718426,1666-12-18T20:58:13.887Z,328.89784627923706,2329938.2369100694,1667-01-19T17:41:09.030Z,313.0804940627375,2329979.6421534102,1667-03-02T03:24:42.055Z,328.89784627923706,2330012.124529153,1667-04-03T14:59:19.319Z
