body,start_jd_ut,end_jd_ut,start_station_physical_degree,end_station_physical_degree,start_boundary,end_boundary
True North Node,2318728.4027622407,2318742.766191258,318.0273301699765,316.2989170147173,station,station
True North Node,2318744.347625768,2318755.262962239,316.3052299457532,315.35551901536553,station,station
True North Node,2318757.931047342,2318769.8417821703,315.38144063445145,314.3157609887386,station,station
True North Node,2318773.657843617,2318782.559922248,314.37481696069693,313.92188889345755,station,station
True North Node,2318787.5569882607,2318797.043991442,314.00984292937505,313.680072970785,station,station
True North Node,2318802.881457219,2318809.9354993347,313.750285351435,313.68579353848503,station,station
True North Node,2318814.359081395,2318817.2563495366,313.69543208338007,313.69256010280276,station,station
True North Node,2318824.3754249252,2318832.081785268,313.74314041073154,313.6057201999012,station,station
True North Node,2318837.295734523,2318847.013789838,313.68251876149344,313.2332193150961,station,station
True North Node,2318851.7201026157,2318861.310797126,313.32142888859227,312.70075763675254,station,station
True North Node,2318864.491570795,2318876.787908213,312.74325374943385,311.4661014999033,station,station
True North Node,2318878.972842804,2318890.6415642984,311.48172888076925,310.33504223910984,station,station
True North Node,2318891.53861441,2318906.063938427,310.336371870559,308.44807661804816,station,station
True North Node,2318906.537981216,2318918.578059056,308.4482616895971,307.2430735998771,station,station
True North Node,2318920.123746493,2318933.1147171846,307.24964055849443,305.69645565892216,station,station
True North Node,2318936.179134937,2318945.810900434,305.73609370023746,305.03246770904605,station,station
True North Node,2318949.7496482953,2318960.249448223,305.1009525941807,304.4488178392401,station,station
True North Node,2318965.7026293073,2318973.226643678,304.5506002570837,304.3784595306226,station,station
True North Node,2318979.5080962013,2318985.441721428,304.4403927482124,304.41602438800555,station,station
True North Node,2318987.545173522,2318995.105949549,304.417444647427,304.3541231905993,station,station
True North Node,2319000.6791353915,2319009.347312052,304.41827739468897,304.142100961241,station,station
True North Node,2319014.831757199,2319024.4195284406,304.2541273401487,303.68257494459885,station,station
True North Node,2319027.967699333,2319039.2026752234,303.7372269971846,302.74991519231247,station,station
True North Node,2319042.0712955575,2319053.691558293,302.7813334656733,301.6280639604703,station,station
True North Node,2319055.0607357062,2319068.980330429,301.6326664242856,300.0224798282359,station,station
True North Node,2319069.2132807234,2319082.074800944,300.0225000834644,298.7297524310093,station,station
True North Node,2319082.9793769745,2319096.262052168,298.73109636469485,297.2243808132392,station,station
True North Node,2319098.6851428123,2319109.224178222,297.24383657903024,296.38702874042156,station,station
True North Node,2319112.2994640544,2319123.3907928476,296.4251074429693,295.6015213326286,station,station
True North Node,2319128.2223621467,2319136.558465787,295.690943394204,295.37722044731,station,station
True North Node,2319141.702481387,2319150.6052495204,295.45193563294714,295.2654855363786,station,station
True North Node,2319157.627930698,2319160.375722547,295.31258822019777,295.310205970374,station,station
True North Node,2319164.03150885,2319171.2159777945,295.3157177326871,295.2553528791115,station,station
True North Node,2319177.885955341,2319186.939927755,295.34630785686835,295.04341874496936,station,station
True North Node,2319191.4102542186,2319200.860270206,295.11431280050414,294.59623110208014,station,station
True North Node,2319205.123295431,2319216.202327892,294.6715970770758,293.7323547323787,station,station
True North Node,2319218.642113706,2319230.6273430036,293.7549704589466,292.54284208294905,station,station
True North Node,2319232.274802448,2319245.4495557053,292.54955017010695,291.0952638409102,station,station
True North Node,2319245.7111809114,2319259.347980989,291.095299143891,289.5079264267978,station,station
True North Node,2319260.4820599314,2319272.720436492,289.5102433179631,288.2178825074809,station,station
True North Node,2319274.78129654,2319286.4628484864,288.2330141857097,287.0583483081797,station,station
True North Node,2319290.3266288275,2319299.9397016205,287.1242990708445,286.50009812525974,station,station
True North Node,2319304.17441211,2319313.6719866423,286.5736480353497,286.15158747867883,station,station
True North Node,2319320.094478868,2319327.354073148,286.25984008881693,286.1694720702917,station,station
True North Node,2319332.8155675493,2319333.6736900425,286.1863528707408,286.186261152334,station,station
True North Node,2319340.9528103825,2319349.7296819016,286.2297932333951,286.04141596412603,station,station
True North Node,2319354.8563763676,2319363.30941837,286.1211075685064,285.7709685773966,station,station
True North Node,2319368.1738269674,2319379.221125343,285.8703864132921,284.9673323453562,station,station
True North Node,2319382.1897175414,2319393.0427434593,285.00502900423913,284.0345640083476,station,station
True North Node,2319395.303104776,2319408.576869946,284.05136148633255,282.4814766349214,station,station
True North Node,2319409.3087843927,2319422.363599696,282.48222263149444,281.10985202364213,station,station
True North Node,2319422.848380599,2319436.3144556675,281.1100334732391,279.5872470800906,station,station
True North Node,2319437.852646783,2319449.4993340746,279.5936310660995,278.47302930584254,station,station
True North Node,2319452.6238966146,2319463.438932647,278.51048311201953,277.6561316214385,station,station
True North Node,2319467.0664279135,2319476.727572535,277.7099760248186,277.187732486158,station,station
True North Node,2319482.3439576263,2319490.744879619,277.29363160432433,277.0619292207898,station,station
True North Node,2319496.2889948953,2319503.9790906115,277.1195989216222,277.05865669500116,station,station
True North Node,2319506.537983303,2319511.969337128,277.0607751057635,277.0442157632244,station,station
True North Node,2319518.1893287813,2319525.577380564,277.0936815348615,276.9570586406426,station,station
True North Node,2319531.2755559124,2319541.5018566083,277.0512972595099,276.5332238035757,station,station
True North Node,2319545.5862442227,2319554.9876754405,276.5993535566528,276.0089735813222,station,station
True North Node,2319558.4344314625,2319570.9461852023,276.0571072220124,274.7583948120442,station,station
True North Node,2319572.835136872,2319584.553079145,274.7694485947764,273.6478568235391,station,station
True North Node,2319585.509022194,2319599.886727865,273.64926661969736,271.87420500618475,station,station
True North Node,2319600.338159562,2319612.5837048357,271.87437729314723,270.62801983740917,station,station
True North Node,2319614.292831204,2319626.9267946677,270.63580883220857,269.2403807536327,station,station
True North Node,2319629.6556405043,2319639.79343561,269.2709761784048,268.4786380483936,station,station
True North Node,2319644.143053,2319654.1053084116,268.5612374684594,267.987433205967,station,station
True North Node,2319658.9675223595,2319667.11569162,268.0698730397268,267.8509898897162,station,station
True North Node,2319674.0441642413,2319680.0575395674,267.9307474740588,267.9066392098139,station,station
True North Node,2319681.547641135,2319688.3016214045,267.90715331468425,267.8659694037699,station,station
True North Node,2319694.452554822,2319703.901257693,267.93936122779604,267.60469555746016,station,station
True North Node,2319708.915655653,2319717.710703846,267.6992354030225,267.22830537939836,station,station
True North Node,2319721.647537173,2319733.6529713925,267.2972237752632,266.10085357823056,station,station
True North Node,2319736.2319060713,2319747.2134232065,266.1268273129013,265.1023998193895,station,station
True North Node,2319748.7086354373,2319763.2113378644,265.1080328563155,263.23236992464786,station,station
True North Node,2319763.3884753063,2319775.753018506,263.2323800705894,262.0265966888345,station,station
True North Node,2319776.8236938547,2319790.373987668,262.02866877412674,260.3957934087644,station,station
True North Node,2319792.681975716,2319802.9492880628,260.4146046392903,259.59513813655434,station,station
True North Node,2319806.4941552617,2319817.486291674,259.64711310779387,258.8484853643458,station,station
True North Node,2319821.9682226367,2319830.285995147,258.92514790718855,258.62633103665524,station,station
True North Node,2319836.206571365,2319844.7401005058,258.7184905554495,258.5744744895983,station,station
True North Node,2319851.211553462,2319852.372882218,258.6030381807102,258.60283890061186,station,station
True North Node,2319857.68484269,2319865.921884221,258.6166213166616,258.51307612179244,station,station
True North Node,2319872.1143551115,2319880.341066188,258.6021941187584,258.3383516036369,station,station
True North Node,2319884.955948865,2319895.6243079994,258.4145922075717,257.7269477473577,station,station
True North Node,2319899.4444878595,2319909.565800378,257.7863527891911,257.0226853621124,station,station
True North Node,2319912.090323122,2319925.28126851,257.0459797582133,255.57014199627915,station,station
True North Node,2319926.6531779906,2319938.8782470776,255.57423762542226,254.4043267132305,station,station
True North Node,2319939.1444080994,2319953.7178409975,254.40436044579045,252.58982297436305,station,station
True North Node,2319954.881408599,2319966.2140822103,252.5924262596438,251.52548585859284,station,station
True North Node,2319968.385105133,2319980.7776167532,251.54165280335476,250.25122924513155,station,station
True North Node,2319984.3842460243,2319993.495112758,250.3074613148296,249.75444096741373,station,station
True North Node,2319998.030598663,2320007.946765583,249.83782155448841,249.38567437296695,station,station
True North Node,2320013.804931148,2320020.9098421885,249.47536062994297,249.38206154635043,station,station
