physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
89.64486157576235,449.6448615757623,449,direct,retrograde,2338991.001395271
71.60033703351075,71.60033703351075,71,retrograde,direct,2339066.665540928
128.13479825822188,488.13479825822185,488,direct,retrograde,2339758.0182323707
108.81926539178129,108.81926539178129,108,retrograde,direct,2339837.701183074
161.8376429118043,521.8376429118043,521,direct,retrograde,2340522.4395309165
142.3762073406839,142.3762073406839,142,retrograde,direct,2340603.5443810634
195.8193774291395,555.8193774291395,555,direct,retrograde,2341289.2244067946
177.0882306490434,177.0882306490434,177,retrograde,direct,2341369.1138233105
235.4905716014655,595.4905716014655,595,direct,retrograde,2342064.7331462493
219.02052810614828,219.02052810614828,219,retrograde,direct,2342139.511817159
291.5095416799043,651.5095416799043,651,direct,retrograde,2342860.587012115
280.10728373678904,280.10728373678904,280,retrograde,direct,2342924.2341790777
10.209792600065827,370.20979260006584,370,direct,retrograde,2343669.4685212513
358.30478339202307,358.30478339202307,358,retrograde,direct,2343732.7589590074
71.88002516739401,431.880025167394,431,direct,retrograde,2344453.5461440496
54.89477305908189,54.89477305908189,54,retrograde,direct,2344526.696750191
114.29245082094482,474.29245082094485,474,direct,retrograde,2345223.2722138576
95.29027439097244,95.29027439097244,95,retrograde,direct,2345301.7158135856
149.14079340367448,509.1407934036745,509,direct,retrograde,2345988.0647910982
129.63795037697267,129.63795037697267,129,retrograde,direct,2346068.8855945896
182.45928777208877,542.4592877720888,542,direct,retrograde,2346753.3194478517
163.318301074379,163.318301074379,163,retrograde,direct,2346834.020932355
219.0813783577359,579.081378357736,579,direct,retrograde,2347524.4068471473
201.45484340761496,201.45484340761496,201,retrograde,direct,2347601.7820398165
266.8143232499888,626.8143232499888,626,direct,retrograde,2348310.478317585
253.1629001187645,253.1629001187645,253,retrograde,direct,2348379.131530836
339.13492926275995,699.1349292627599,699,direct,retrograde,2349119.8876849636
329.02207116974813,329.02207116974813,329,retrograde,direct,2349179.871373575
51.12877050461571,411.1287705046157,411,direct,retrograde,2349913.930830417
35.74616791725264,35.74616791725264,35,retrograde,direct,2349983.7351307133
99.30419060020856,459.3041906002086,459,direct,retrograde,2350687.789598576
80.83947239047971,80.83947239047971,80,retrograde,direct,2350764.542788686
136.21689941802205,496.2168994180221,496,direct,retrograde,2351453.770087432
116.79548093951855,116.79548093951855,116,retrograde,direct,2351533.9333116226
169.57588942915987,529.5758894291598,529,direct,retrograde,2352218.2629851997
150.18846857630493,150.18846857630493,150,retrograde,direct,2352299.321017433
204.24205274999719,564.2420527499971,564,direct,retrograde,2352986.2661074204
185.82246955341043,185.82246955341043,185,retrograde,direct,2353065.4297614843
246.259355803615,606.259355803615,606,direct,retrograde,2353764.976123875
