body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,254.513352429,254.052124308,5912780098,5913553795,2544254.096630830318,2544263.051455118693,retrograde
NorthNode,254.157500628,253.888112403,5914025666,5914800578,2544268.512928701937,2544277.481810919940,retrograde
Neptune,145.912220264,143.113660634,5915248769,5928805884,2544282.669211993925,2544439.580261711963,retrograde
NorthNode,253.948783529,253.915190671,5915311569,5915901445,2544283.396061555482,2544290.223324268125,retrograde
NorthNode,253.915227482,253.871204039,5915954849,5916607449,2544290.841426973231,2544298.394673042931,retrograde
Mercury,283.717616517,267.409979101,5916990878,5918706854,2544302.832508228719,2544322.693336077034,retrograde
NorthNode,253.950230276,253.736291410,5917167942,5917845059,2544304.881857567467,2544312.718863226473,retrograde
NorthNode,253.827107085,253.145249814,5918278323,5919188557,2544317.733487469144,2544328.268613061868,retrograde
NorthNode,253.216114024,252.448158251,5919533227,5920385146,2544332.257841320708,2544342.118013177998,retrograde
NorthNode,252.479205911,250.890093951,5920622630,5921761277,2544344.866674102843,2544358.045455588959,retrograde
Jupiter,199.132210497,189.193151415,5920996313,5931634629,2544349.191712848842,2544472.320368215442,retrograde
NorthNode,250.895182927,249.673233290,5921885380,5922932547,2544359.481836655177,2544371.601827439852,retrograde
NorthNode,249.673285391,247.762761632,5922958867,5924222632,2544371.906460061669,2544386.533368520439,retrograde
NorthNode,247.765374099,246.681973845,5924321692,5925298644,2544387.679889064282,2544398.987210594118,retrograde
NorthNode,246.699281847,245.423963791,5925491475,5926560142,2544401.219042033888,2544413.587881523184,retrograde
Pluto,270.302253109,267.624225084,5926049842,5939832621,2544407.681627902202,2544567.204533503391,retrograde
Mercury,32.676607111,21.608201979,5926566789,5928609396,2544413.664812572300,2544437.306092984974,retrograde
NorthNode,245.477373526,244.935118439,5926866305,5927655940,2544417.131433996372,2544426.270727496594,retrograde
NorthNode,245.018466525,244.587182814,5928054993,5928908235,2544430.889389615506,2544440.764882821590,retrograde
Saturn,287.243739348,280.635735428,5928145225,5940368585,2544431.933741666377,2544573.407821409404,retrograde
NorthNode,244.669115924,244.569585403,5929398386,5930022379,2544446.437929618172,2544453.660068978556,retrograde
NorthNode,244.602620528,244.602571977,5930627000,5930689813,2544460.657990731299,2544461.384997078218,retrograde
NorthNode,244.628590952,244.530706650,5931268648,5931921661,2544468.084475699812,2544475.642500011250,retrograde
Uranus,332.387451937,328.463430749,5931705936,5945033921,2544473.145680245943,2544627.404765761457,retrograde
NorthNode,244.600166195,244.252862707,5932388479,5933190241,2544481.045479485765,2544490.325136184692,retrograde
NorthNode,244.347430521,243.812041250,5933629573,5934443136,2544495.409996197559,2544504.826235111803,retrograde
NorthNode,243.860375941,242.796124814,5934740821,5935757315,2544508.271668540314,2544520.036634961143,retrograde
NorthNode,242.820322164,241.783771846,5935984721,5936967568,2544522.668654031120,2544534.044200389646,retrograde
NorthNode,241.787541935,240.094905984,5937080105,5938317437,2544535.346708930098,2544549.667679061182,retrograde
Mercury,159.591939114,146.765481104,5937388759,5939429810,2544538.919090792537,2544562.542363479733,retrograde
NorthNode,240.094913424,238.903468267,5938331801,5939415330,2544549.833926744759,2544562.374781246297,retrograde
NorthNode,238.905195423,237.310677729,5939501133,5940666232,2544563.367861767299,2544576.852811154909,retrograde
NorthNode,237.331485363,236.514426457,5940877680,5941763275,2544579.300129073672,2544589.550066324882,retrograde
NorthNode,236.559207911,235.704865856,5942045447,5943008538,2544592.815951133147,2544603.962834051810,retrograde
NorthNode,235.797606073,235.505906640,5943426810,5944127631,2544608.803941699676,2544616.915295510553,retrograde
NorthNode,235.589071667,235.434208164,5944603934,5945360317,2544622.428058604710,2544631.182502144016,retrograde
NorthNode,235.460140881,235.460135675,5945927794,5945956498,2544637.750521547161,2544638.082743686624,retrograde
NorthNode,235.484852243,235.364319405,5946501176,5947175118,2544644.386885338463,2544652.187134767883,retrograde
Neptune,148.117474676,145.318333854,5947000497,5960560171,2544650.166055797599,2544807.106727105565,retrograde
Mercury,267.903127201,251.617040603,5947129620,5948836925,2544651.660535305738,2544671.421018697321,retrograde
NorthNode,235.476243563,235.074311323,5947720050,5948505071,2544658.494224985130,2544667.580116538331,retrograde
NorthNode,235.146656078,234.394735960,5948865015,5949757282,2544671.746127107181,2544682.073290670291,retrograde
NorthNode,234.454485190,233.375015672,5950075461,5951039675,2544685.755927184597,2544696.915808893740,retrograde
NorthNode,233.388791934,231.852229715,5951211116,5952342251,2544698.900072591379,2544711.991912744008,retrograde
NorthNode,231.853481335,230.418210423,5952420975,5953543562,2544712.903077857569,2544725.895985553972,retrograde
NorthNode,230.418321865,228.745467074,5953576642,5954759051,2544726.278847521171,2544739.964140617289,retrograde
NorthNode,228.755839857,227.699797798,5954922462,5955885191,2544741.855476326309,2544752.998169284314,retrograde
Jupiter,229.060283723,219.169621880,5955173434,5965847251,2544744.760244496167,2544868.299784623086,retrograde
NorthNode,227.728614744,226.724210711,5956114999,5957101786,2544755.657986553386,2544767.079131855629,retrograde
Mercury,14.969009943,2.363541166,5956571922,5958578720,2544760.946439594030,2544784.173275552690,retrograde
NorthNode,226.809310282,226.392437833,5957489307,5958244497,2544771.564325725660,2544780.304951831698,retrograde
Pluto,272.510476577,269.844950470,5957798483,5971586308,2544775.142755848356,2544934.724056576379,retrograde
NorthNode,226.470360204,226.202530527,5958659235,5959452813,2544785.105161543004,2544794.290092501789,retrograde
NorthNode,226.274800047,226.251221243,5960041659,5960592786,2544801.105441061780,2544807.484219399281,retrograde
NorthNode,226.251237800,226.224578527,5960634982,5961208640,2544807.972601166926,2544814.612162105739,retrograde
Saturn,298.593709058,291.981868144,5960717424,5972928426,2544808.926794834435,2544950.257830351591,retrograde
Venus,86.305345373,69.791700952,5961608306,5965320024,2544819.237921172753,2544862.197619067505,retrograde
NorthNode,226.301065379,226.054098595,5961809111,5962578523,2544821.562061737292,2544830.467287999578,retrograde
NorthNode,226.126268689,225.700914684,5962985871,5963766677,2544835.181967185810,2544844.219067551196,retrograde
Uranus,336.371195949,332.450846088,5963611403,5976935933,2544842.421915228479,2544996.641015619971,retrograde
NorthNode,225.784769223,224.934690543,5964162159,5965106975,2544848.796403265558,2544859.731774655171,retrograde
NorthNode,224.963231472,223.921777648,5965341653,5966330905,2544862.447960413992,2544873.897630876862,retrograde
Mars,323.011942591,312.823621505,5966282818,5971526208,2544873.341073966585,2544934.028453440405,retrograde
NorthNode,223.933758867,222.556432418,5966508341,5967629860,2544875.951287641190,2544888.931835199706,retrograde
Mercury,141.145553954,129.670436527,5967372280,5969453824,2544885.950589694083,2544910.042534418404,retrograde
NorthNode,222.556836261,221.111182754,5967682141,5968848248,2544889.536940493621,2544903.033553007059,retrograde
NorthNode,221.111521440,219.773330389,5968900568,5970016660,2544903.639100185595,2544916.556835327297,retrograde
NorthNode,219.780241374,218.575250550,5970153881,5971191083,2544918.145048158243,2544930.149695334956,retrograde
NorthNode,218.616017445,217.849038917,5971470093,5972363175,2544933.378980703652,2544943.715577315539,retrograde
NorthNode,217.905494800,217.342832559,5972681519,5973540856,2544947.400109055452,2544957.346140777692,retrograde
NorthNode,217.454374465,217.255133742,5974037247,5974726919,2544963.091412055306,2544971.073721206747,retrograde
NorthNode,217.311292977,217.267244266,5975218969,5975884739,2544976.768744975328,2544984.474418551661,retrograde
NorthNode,217.267251305,217.220154308,5975915855,5976597360,2544984.834560342133,2544992.722349665128,retrograde
NorthNode,217.281013454,217.087529632,5977101040,5977767639,2544998.551973124966,2545006.267244986258,retrograde
Mercury,252.098307955,235.923715808,5977257311,5978977632,2545000.360668577254,2545020.271788120270,retrograde
NorthNode,217.197878641,216.533978528,5978250802,5979151701,2545011.859405633993,2545022.286480278708,retrograde
Neptune,150.318886035,147.519313112,5978746052,5992312945,2545017.591465213336,2545174.615690386854,retrograde
NorthNode,216.593355338,215.822503901,5979468588,5980332306,2545025.954148494639,2545035.950885797851,retrograde
NorthNode,215.861192662,214.362758360,5980596822,5981697557,2545039.012411730364,2545051.752409170382,retrograde
NorthNode,214.367826040,213.023705094,5981817737,5982908699,2545053.143379050307,2545065.770245641470,retrograde
NorthNode,213.023760560,211.270178212,5982936340,5984151463,2545066.090165967122,2545080.154088170268,retrograde
NorthNode,211.272036788,209.992333104,5984236639,5985276803,2545081.139927377924,2545093.178858072497,retrograde
NorthNode,210.014849213,208.896868014,5985493001,5986490360,2545095.681157539599,2545107.224660214037,retrograde
Mercury,357.883782530,343.932486467,5986634252,5988586583,2545108.890079818666,2545131.486498482525,retrograde
NorthNode,208.942635426,208.276789234,5986769718,5987628748,2545110.457973097451,2545120.400443652645,retrograde
NorthNode,208.381756366,208.033796098,5988073807,5988846496,2545125.551591350697,2545134.494755743071,retrograde
NorthNode,208.105154050,207.988431321,5989301107,5989987269,2545139.756451155990,2545147.698142795824,retrograde
Jupiter,259.820557663,249.966590807,5989473765,6000112303,2545141.754806838930,2545264.886043667793,retrograde
Pluto,274.689348821,272.036272849,5989539196,6003346888,2545142.512120124884,2545302.323359898292,retrograde
NorthNode,208.015178096,208.015071894,5990557648,5990638097,2545154.299751667306,2545155.230872511864,retrograde
NorthNode,208.046587962,207.948588552,5991216010,5991832945,2545161.919683283195,2545169.060134852305,retrograde
NorthNode,208.038255358,207.598360792,5992344038,5993204339,2545174.975565678440,2545184.932751300745,retrograde
Saturn,310.033351298,303.409601674,5993301306,6005485928,2545186.055055245757,2545327.080769836903,retrograde
NorthNode,207.672584549,207.152112660,5993584656,5994371984,2545189.334566332400,2545198.447156545706,retrograde
NorthNode,207.208037510,206.014180525,5994691596,5995751600,2545202.146379020065,2545214.414941926487,retrograde
Uranus,340.347404603,336.430343976,5995527328,6008842297,2545211.819197754376,2545365.927631645463,retrograde
NorthNode,206.030274279,205.010793537,5995941160,5996919184,2545216.608917239122,2545227.928641171195,retrograde
NorthNode,205.014147136,203.307007423,5997031065,5998279912,2545229.223566087894,2545243.677809040062,retrograde
Mercury,121.906859896,111.826538302,5997318297,5999411115,2545232.548004522920,2545256.770434193313,retrograde
NorthNode,203.307010906,202.120880706,5998290719,5999370205,2545243.802885607816,2545256.296936951578,retrograde
NorthNode,202.123764532,200.662085396,5999476584,6000617854,2545257.528180705383,2545270.737325017340,retrograde
NorthNode,200.680735392,199.844171485,6000817357,6001719324,2545273.046389630064,2545283.485821307637,retrograde
NorthNode,199.901481921,199.178462770,6002042309,6002962323,2545287.224069634452,2545297.872382421046,retrograde
NorthNode,199.251883159,198.937866289,6003342442,6004078867,2545302.271911596879,2545310.795347548090,retrograde
NorthNode,199.037284598,198.916407823,6004614719,6005321478,2545316.997339583002,2545325.177410437725,retrograde
NorthNode,198.962880909,198.813690453,6006441360,6007188530,2545338.139014402404,2545346.786807970144,retrograde
Mercury,236.224691227,220.250088599,6007370484,6009124700,2545348.892764657736,2545369.196192510426,retrograde
NorthNode,198.906175377,198.599231738,6007689909,6008400022,2545352.589815465733,2545360.808705991134,retrograde
NorthNode,198.684272187,197.794082355,6008795800,6009761913,2545365.389474395663,2545376.571338137612,retrograde
NorthNode,197.843853451,196.969857560,6010054031,6010943198,2545379.952338522300,2545390.243614003062,retrograde
Neptune,152.516321146,149.716329627,6010497215,6024069057,2545385.081780939363,2545542.163284844719,retrograde
NorthNode,196.987881547,195.207102748,6011136972,6012328402,2545392.486371451057,2545406.276069564745,retrograde
Venus,300.979189843,285.551359726,6012168240,6015705070,2545404.422351004556,2545445.357873274013,retrograde
NorthNode,195.208262801,193.951668739,6012402726,6013471343,2545407.136309976690,2545419.504561174661,retrograde
NorthNode,193.951736625,192.056120551,6013500115,6014737939,2545419.837570370175,2545434.164235600270,retrograde
NorthNode,192.064571448,191.065635586,6014884783,6015817039,2545435.863816426136,2545446.653820547275,retrograde
NorthNode,191.100319523,190.016033157,6016067425,6017076749,2545449.551803458482,2545461.233788113110,retrograde
Mercury,341.251458228,326.279494123,6016736688,6018626051,2545457.297903254628,2545479.165526919067,retrograde
NorthNode,190.088234133,189.668154096,6017428594,6018178232,2545465.306073327549,2545473.982437953353,retrograde
NorthNode,189.767090910,189.508509866,6018642658,6019429278,2545479.357740089297,2545488.462139981799,retrograde
NorthNode,189.566158877,189.545008476,6019963558,6020487176,2545494.645933747292,2545500.706331819296,retrograde
NorthNode,189.545054282,189.497206304,6020546058,6021218243,2545501.387828755192,2545509.167749537155,retrograde
Pluto,276.838443801,274.197398689,6021284705,6035100143,2545509.936981932260,2545669.837893354706,retrograde
NorthNode,189.579135587,189.359682129,6021791954,6022488439,2545515.807929147035,2545523.869099190459,retrograde
NorthNode,189.439521136,188.847045613,6022906937,6023792347,2545528.712814994156,2545538.960623364896,retrograde
